transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T00688,138.35,14,6,0,1,32,Not Fraud
T04679,126.88,6,1.4,0,0,11.7,Not Fraud
T00008,9.84,8,0.6,0,1,20.1,Not Fraud
T02351,13.92,6,65.7,0,3,28,Fraud
T04413,28.89,7,2.4,0,3,25.1,Not Fraud
T04512,31.36,6,4.9,0,2,32.6,Not Fraud
T04674,15.27,17,0.9,0,0,7,Not Fraud
T04327,38.09,17,14.9,0,2,35.7,Not Fraud
T02734,21.41,17,3.3,0,5,22.2,Not Fraud
T00799,16.48,4,1.2,0,8,26.1,Not Fraud
T04919,117.56,19,0.6,0,3,17,Not Fraud
T02250,19.86,11,1.4,0,5,11.1,Not Fraud
T03435,89.92,8,1.5,0,0,36.5,Not Fraud
T02091,72.64,9,13.9,0,1,41.4,Not Fraud
T01560,198.55,6,26,0,3,13.8,Not Fraud
T04255,32.42,2,3.1,0,3,16.2,Fraud
T02443,8.39,7,3.6,0,2,52.1,Not Fraud
T01172,49.74,1,56.4,0,6,32.2,Not Fraud
T00971,54.3,19,25.1,0,1,40.1,Not Fraud
T03667,23.28,23,17.8,0,2,28.8,Not Fraud
T01322,39.74,14,38.9,1,2,66.9,Not Fraud
T00601,35.06,12,4.1,0,3,65.6,Not Fraud
T01705,2.92,6,36.9,0,2,30.8,Not Fraud
T02055,18.12,8,0.9,0,1,44.9,Not Fraud
T01799,26.77,0,6.9,0,1,19.4,Not Fraud
T03899,17.38,16,76,0,5,38.3,Fraud
T00128,113.88,13,1.5,0,1,39.9,Not Fraud
T01518,49.23,19,20.1,0,0,44.9,Not Fraud
T04113,18.87,19,7.7,0,2,29.1,Not Fraud
T01400,15.37,23,175,0,3,29.7,Fraud
T00729,437.33,15,4.4,0,0,22,Not Fraud
T04131,256.08,7,4.1,0,2,25.3,Not Fraud
T01967,97.17,11,3.7,0,2,36.3,Not Fraud
T00904,26.33,18,5.1,0,0,1.3,Not Fraud
T00488,17.93,14,14.7,0,2,9.6,Not Fraud
T03427,108.87,17,0.7,0,3,40,Not Fraud
T02694,65.49,3,5.8,0,5,13.2,Fraud
T02278,52.8,5,26.1,0,3,28.9,Not Fraud
T02547,32.92,0,3,0,2,30.3,Not Fraud
T04267,29.14,2,50.8,0,2,9.8,Fraud
T03779,14.6,22,17.3,0,3,37,Not Fraud
T02831,19.49,2,1.5,0,4,26.2,Fraud
T00604,81.35,12,8.9,0,2,38.6,Not Fraud
T01103,18.73,11,2.2,0,4,18.9,Not Fraud
T02865,2.74,12,8,0,2,15.3,Not Fraud
T02820,25.05,23,14,0,3,21,Not Fraud
T01991,30.16,2,0.9,1,2,8.2,Not Fraud
T01082,22.43,18,41.9,0,1,17.2,Not Fraud
T03634,42.01,9,8,0,4,31.4,Not Fraud
T03975,50.16,2,14.4,0,2,6.5,Not Fraud
T01093,13.25,2,14.1,0,4,35.5,Not Fraud
T02641,48.91,3,13.5,0,1,22.4,Not Fraud
T03502,25.03,0,4.4,0,5,13.6,Not Fraud
T01309,35.51,10,12.3,0,2,30.9,Not Fraud
T01320,199.58,22,10.5,0,1,57.2,Not Fraud
T00014,21.14,8,15.3,0,6,30.1,Not Fraud
T04920,28.19,10,39.7,0,1,14.4,Not Fraud
T02941,4.96,15,10.8,0,0,12.9,Not Fraud
T00330,53.48,1,53,0,2,41.2,Fraud
T03412,4.11,7,5.5,0,1,82.5,Not Fraud
T02788,96.53,7,27.1,0,1,39.7,Not Fraud
T04790,182.51,13,26.4,0,3,9.3,Not Fraud
T03981,47.58,20,48,0,2,18.1,Not Fraud
T04590,73,23,1.7,0,2,65,Not Fraud
T01704,197.53,15,1.4,0,2,56.5,Fraud
T02070,67.47,10,17.9,0,1,20.9,Not Fraud
T01641,13.67,8,3.3,0,5,37.7,Not Fraud
T01985,22.29,11,16.8,0,1,22.6,Not Fraud
T04680,12.8,12,2.3,1,1,26.6,Not Fraud
T01887,11.81,12,15.8,0,2,39.1,Not Fraud
T03888,91.77,12,27.8,0,6,42.2,Not Fraud
T04947,76.38,10,6.7,0,2,20.8,Not Fraud
T01424,87.81,21,1.7,0,2,56.1,Not Fraud
T02770,304.63,3,4.5,0,4,13.6,Fraud
T01694,9.34,10,31.3,0,1,48.3,Not Fraud
T04879,20.28,17,1,0,0,29.2,Not Fraud
T04575,95.98,8,18.2,0,1,36.5,Not Fraud
T03784,60.3,6,4.2,0,1,56.7,Not Fraud
T04747,50.83,22,13,0,1,10.9,Not Fraud
T04208,23.76,3,14.4,0,2,14.1,Not Fraud
T04452,49.65,2,1.4,0,0,2.3,Not Fraud
T02289,26.68,23,9.2,0,1,36.6,Not Fraud
T01796,257.68,5,7.4,0,1,11.6,Not Fraud
T02827,19.87,17,52.4,1,1,16.1,Not Fraud
T01330,74.06,22,37.2,0,3,1.7,Not Fraud
T02248,106.53,14,40.8,0,3,24.1,Fraud
T04657,107.01,16,0.3,0,3,52.8,Fraud
T04150,25.57,0,1.7,0,3,19.5,Not Fraud
T02955,427.5,0,2.2,0,1,34.5,Not Fraud
T03349,13.36,15,5.6,0,4,40.5,Not Fraud
T04832,62.36,12,29.9,0,3,12.7,Not Fraud
T00349,66.31,3,12.9,0,2,34.2,Not Fraud
T02815,197.84,14,27,0,1,25.6,Not Fraud
T01522,38.05,23,54.5,0,2,9.2,Fraud
T01391,3.05,0,4.4,0,2,44,Fraud
T02880,159.88,12,8.9,0,2,43,Not Fraud
T02082,78.06,1,123.5,0,2,30,Not Fraud
T00469,117.82,18,6.8,0,2,14.2,Not Fraud
T04620,12.97,13,0.8,0,0,60.3,Fraud
T02390,72.27,5,4.2,0,1,3.4,Not Fraud
T03900,22.91,18,109.5,0,3,20.7,Not Fraud
T02629,4.8,16,0.5,0,1,24.1,Not Fraud
T02940,34.68,5,1.5,0,6,47.9,Fraud
T04300,32.29,23,6.9,0,3,14.4,Not Fraud
T04593,97.42,5,8.8,0,0,26.2,Not Fraud
T04736,253.61,1,6.1,0,2,36.7,Not Fraud
T04152,102.49,6,16.2,0,3,45.9,Not Fraud
T00105,42.58,4,5.1,0,0,36.5,Not Fraud
T03019,24.39,23,14,0,2,21.5,Not Fraud
T00460,40.84,17,24.3,0,3,49.5,Not Fraud
T04566,69.96,12,3.7,1,1,49.5,Not Fraud
T04330,131.28,21,2,0,1,25.7,Not Fraud
T01057,8.31,11,2.5,0,2,46.8,Fraud
T01643,36.87,2,17.4,0,3,31.3,Not Fraud
T03003,68.97,6,32.5,0,2,27.6,Not Fraud
T02062,9.33,0,5.9,0,3,29.8,Not Fraud
T04479,227.02,18,2.1,0,3,12.8,Not Fraud
T04407,44.91,10,4.7,1,2,45.6,Not Fraud
T03893,53.01,3,8.3,0,2,27.9,Fraud
T02122,45.27,19,7.4,0,2,9.9,Not Fraud
T01566,96.47,21,8.5,0,1,69.4,Not Fraud
T01147,57.51,19,2,0,2,18.9,Not Fraud
T04821,32.98,9,1.7,0,4,67.5,Not Fraud
T04494,61.92,0,11.3,0,3,45.4,Not Fraud
T03316,161.68,9,67.6,0,1,8.4,Not Fraud
T03577,4.83,2,23.4,0,4,63.3,Fraud
T01301,86.79,6,53.3,0,1,11.4,Not Fraud
T04092,16.14,20,8.8,0,3,22.7,Not Fraud
T04519,24.11,8,11.3,1,2,58.4,Not Fraud
T02653,126.19,12,4,0,0,27,Not Fraud
T01016,39.25,1,1.5,0,4,52.6,Not Fraud
T04475,661.54,7,35,0,3,52.4,Fraud
T00962,65.74,17,1.3,0,2,19.9,Not Fraud
T03397,56.92,23,16.8,0,5,59.2,Not Fraud
T01067,75.42,15,90.6,0,2,10.3,Not Fraud
T03419,449.6,13,13,0,2,24.3,Not Fraud
T01149,109.25,5,2.7,0,2,38,Not Fraud
T00665,20.86,15,45.5,0,1,19,Fraud
T01647,20.98,18,25.2,1,1,29.4,Not Fraud
T03422,18.25,3,6.3,0,1,38.8,Not Fraud
T02575,17.15,23,17.8,0,0,25.5,Not Fraud
T04314,56.9,9,72.9,0,0,8.7,Not Fraud
T01022,12.93,13,109.3,0,1,57.5,Not Fraud
T04555,18.95,5,12.5,0,2,18.6,Not Fraud
T04666,44.93,18,72.5,0,1,17.6,Not Fraud
T02448,23.83,23,118.2,0,1,4.6,Not Fraud
T01745,150.25,15,170.7,0,4,45.9,Fraud
T00296,51.36,7,4.5,0,1,8.3,Not Fraud
T00795,27.32,1,8.7,0,5,21.1,Not Fraud
T02318,10.19,11,11.5,0,4,36.9,Not Fraud
T01734,24.03,10,32.1,0,1,60.3,Not Fraud
T04991,89.14,19,52.7,0,1,41.3,Fraud
T01430,152.99,6,12.5,0,2,39.4,Not Fraud
T04274,142.93,12,6.6,0,1,23.7,Not Fraud
T01328,15.47,2,34.2,0,7,39.2,Fraud
T00203,16.32,9,18.1,0,5,26.7,Not Fraud
T01733,36.62,7,13.6,0,3,27.6,Not Fraud
T02617,21.98,23,4,0,1,11.8,Not Fraud
T03021,41.75,1,18,0,2,37.5,Not Fraud
T03600,32.2,16,8.3,0,4,13.8,Not Fraud
T00256,122.59,18,2.6,1,1,15.4,Not Fraud
T04569,54.65,18,9.5,1,2,10.9,Fraud
T01587,20.01,3,11.2,0,0,36.7,Not Fraud
T03676,80.73,8,19.6,1,0,46.9,Not Fraud
T03286,21.12,11,1.2,0,1,37.1,Not Fraud
T02540,73.29,11,4.5,0,4,32.1,Not Fraud
T00281,4.26,0,9.6,0,1,13.1,Not Fraud
T02316,88.75,15,91.5,0,1,39.6,Not Fraud
T00391,9.64,18,1.9,0,2,18,Not Fraud
T02958,18.33,5,0.4,0,1,10,Not Fraud
T03041,9.56,20,30,0,3,35.1,Not Fraud
T02894,35.35,7,2.3,0,5,44.7,Not Fraud
T02749,13.09,12,78.8,0,2,21.5,Not Fraud
T02133,135.26,20,19.3,0,4,53.6,Not Fraud
T04938,14.04,14,18.9,0,2,51.4,Not Fraud
T04140,15.16,16,27.6,0,2,40.3,Not Fraud
T03284,125.51,20,184.2,0,2,33.7,Fraud
T00750,182,12,15.6,0,2,5.9,Not Fraud
T03374,19.47,2,15.3,0,0,11.8,Not Fraud
T04470,10.51,6,3.3,0,1,45.3,Not Fraud
T04561,45.69,23,1.9,0,3,32.3,Not Fraud
T03351,9.44,22,9.1,0,1,47.2,Not Fraud
T02722,34.33,18,53.6,0,3,16.1,Not Fraud
T04586,10.13,4,40.2,0,4,38.3,Not Fraud
T04018,69.42,21,2.2,0,3,39.3,Not Fraud
T00441,50.95,13,55,0,2,15.3,Not Fraud
T01809,96.12,16,6.9,0,2,56.3,Not Fraud
T03213,25.57,13,154.5,0,3,8.2,Not Fraud
T01027,26.89,3,7.9,0,2,8.6,Not Fraud
T01953,18.25,1,203,0,2,34.5,Fraud
T03668,59.83,20,10.4,0,3,10.7,Not Fraud
T03989,7.41,0,1.8,0,1,57.3,Not Fraud
T00896,8.11,16,12.9,0,0,11.3,Not Fraud
T03515,31.93,3,66.7,0,2,65.4,Not Fraud
T01891,62.67,9,20.3,0,2,34.4,Not Fraud
T03834,33.59,14,23.4,0,3,24,Not Fraud
T04771,22.44,7,20.7,0,4,45.3,Fraud
T01977,42.03,3,192.3,0,3,24.8,Fraud
T00016,45.06,17,0.5,0,2,12.2,Not Fraud
T04242,52.3,23,2.5,0,3,40.2,Not Fraud
T01239,201.18,1,2.1,1,0,39.2,Not Fraud
T02530,6.12,10,2.9,0,2,40,Not Fraud
T00250,38.16,20,39.5,0,2,16.3,Not Fraud
T01122,9.3,1,15.5,0,1,26.2,Not Fraud
T03199,21.17,14,8.7,0,1,7.2,Not Fraud
T00223,10.6,18,1.9,0,1,42.6,Not Fraud
T02504,29.26,12,5.3,0,4,69.3,Not Fraud
T04823,62.39,19,21.2,1,1,33.2,Not Fraud
T00361,219.41,8,7.6,0,4,43,Not Fraud
T02252,122.12,16,6.5,0,0,32.2,Not Fraud
T04301,111.65,19,6.9,0,2,50.2,Not Fraud
T01670,9.87,2,28.2,0,2,9.8,Not Fraud
T00640,18.26,2,5.1,0,2,1.9,Not Fraud
T01783,92.32,19,15.1,0,1,13.2,Not Fraud
T03516,202.7,6,7.9,0,3,20.4,Not Fraud
T01038,5.24,22,9,0,1,66.4,Not Fraud
T03509,61.31,23,34.3,0,3,29.7,Fraud
T03120,50.35,18,1.7,0,3,32.1,Not Fraud
T02141,112.99,22,0.6,0,3,32.4,Not Fraud
T00463,40.6,2,6,0,1,37.9,Not Fraud
T03735,12.62,23,16.6,0,2,21,Not Fraud
T02678,33.23,7,17.6,0,0,10.6,Not Fraud
T02840,73.53,5,29.8,0,4,32.1,Not Fraud
T00591,7.73,5,1,0,1,16.2,Not Fraud
T02817,34.39,0,12.9,0,4,46.9,Not Fraud
T02112,11.01,20,50.6,0,3,47.5,Not Fraud
T00830,49.18,1,12.8,0,4,43.8,Fraud
T04813,142.47,22,4.7,0,3,52.3,Not Fraud
T00156,11.4,8,16.8,0,1,16.8,Not Fraud
T03638,57.05,23,23.3,0,0,19.8,Not Fraud
T02805,531.41,21,5.7,0,5,37.9,Not Fraud
T04065,78.22,3,10.4,0,4,26.5,Not Fraud
T00048,20.83,6,2.3,0,2,82.8,Not Fraud
T00797,18.24,9,0.6,0,3,43,Not Fraud
T03529,22.3,22,1.2,0,2,17.5,Not Fraud
T03530,44.65,21,34.1,0,2,28,Not Fraud
T00322,98.81,2,74,0,5,20.6,Not Fraud
T04120,237.2,0,4.3,0,4,8.8,Not Fraud
T04921,92.94,4,32.3,0,1,33,Not Fraud
T03754,17.32,23,5.5,1,6,22.5,Not Fraud
T02292,1.18,22,7.5,0,4,17.8,Not Fraud
T03988,4.94,23,0.6,0,2,12.2,Not Fraud
T00543,36.17,0,91.1,0,2,7.6,Fraud
T03623,11.25,11,10,0,4,39.5,Not Fraud
T02416,37.11,17,14.8,0,2,17,Not Fraud
T01196,5.04,15,20.6,0,0,46.4,Fraud
T01699,43.31,8,30.6,1,7,34.1,Not Fraud
T01481,20.76,6,3.7,0,1,11.6,Not Fraud
T03403,163.1,11,1.6,0,4,51.1,Not Fraud
T04490,22.11,6,4,0,2,23.7,Not Fraud
T00487,9.88,16,1.2,0,1,30.3,Not Fraud
T02792,98.25,7,115.6,0,1,14.7,Not Fraud
T00737,4.04,19,1.2,0,2,10.4,Not Fraud
T00957,11.24,16,16.6,0,4,10.7,Not Fraud
T00034,21.53,15,72,0,1,60,Fraud
T03184,10.25,10,16.1,0,1,7.3,Not Fraud
T01408,33.47,5,2.8,0,4,12.5,Not Fraud
T01482,9.03,20,16.6,0,1,31.4,Not Fraud
T01104,92.49,20,4.8,0,2,29.2,Not Fraud
T04216,8.89,5,1.2,0,2,7,Not Fraud
T03163,116.8,23,4.2,0,2,58.7,Fraud
T04353,59.02,1,25.8,0,1,51.3,Not Fraud
T03808,165.71,10,4.3,1,2,42.7,Not Fraud
T04043,2.31,15,1.5,0,4,58.5,Not Fraud
T04774,744.69,21,2.8,0,1,26.4,Not Fraud
T03483,14.18,6,115.1,0,4,38.4,Not Fraud
T02566,61.18,10,1.5,0,3,36,Not Fraud
T00988,27.02,4,123.4,0,1,17.1,Fraud
T00926,90.22,21,5,0,3,37.3,Not Fraud
T04338,9.77,12,1,0,5,34,Not Fraud
T02253,9.45,8,16.8,0,2,26.1,Not Fraud
T03761,149.63,0,3,0,4,34.2,Not Fraud
T01513,5.23,5,5.2,0,1,38,Not Fraud
T04340,181.42,16,11.6,0,3,9,Not Fraud
T00625,8.49,12,12.8,0,2,3.5,Not Fraud
T01875,28.09,0,11.7,0,3,15.8,Not Fraud
T00305,59.84,17,3.5,0,3,59.9,Not Fraud
T01999,76.94,18,4.1,0,1,33,Not Fraud
T02258,235.95,10,6.6,0,2,40.7,Not Fraud
T03851,5.32,6,20.7,0,1,12.1,Not Fraud
T00360,12.07,19,27.8,0,3,52.3,Not Fraud
T02312,9.88,21,17.7,0,4,23.5,Not Fraud
T00667,8.47,22,0.9,0,1,48.4,Not Fraud
T03837,56.36,17,8.6,0,5,23.6,Not Fraud
T03129,55.94,12,41,0,0,6.5,Not Fraud
T00381,127.66,7,11.5,0,3,44.2,Fraud
T01380,56.11,22,76.7,0,2,38.7,Not Fraud
T03957,14.65,2,90,0,1,40.9,Not Fraud
T01074,13.29,4,2.7,0,3,49.8,Not Fraud
T03925,469.02,23,12.1,0,1,8.9,Fraud
T02851,12.14,2,16.2,0,2,24.7,Not Fraud
T03443,7.2,6,19.2,0,1,39.6,Not Fraud
T02706,74.41,9,3.8,0,1,50.5,Not Fraud
T01414,55.38,10,7.1,0,2,52.4,Not Fraud
T01927,27.02,22,22.7,0,1,40.3,Not Fraud
T03130,16.91,3,3.9,0,0,21.9,Not Fraud
T03320,15.62,13,6,0,3,25.1,Not Fraud
T00219,27.35,7,100.5,0,2,17.7,Not Fraud
T02830,62.7,7,3.9,0,3,28,Not Fraud
T00935,315.66,4,0.3,0,2,21.2,Not Fraud
T04521,11.57,13,33.8,1,1,33,Not Fraud
T00265,15.91,22,3.1,0,3,30.9,Not Fraud
T01129,42.01,10,4.1,0,1,34.2,Not Fraud
T03235,24.32,21,1.2,0,2,7.3,Not Fraud
T00287,3.07,18,3.9,0,1,40.9,Not Fraud
T00001,227.07,14,47.6,0,2,42.7,Not Fraud
T01639,31.99,5,0.8,0,3,12.8,Not Fraud
T04649,15.49,14,5.4,0,6,27.6,Not Fraud
T04949,13.75,22,91,0,2,41.4,Not Fraud
T03966,78.8,21,125.3,0,3,30.7,Not Fraud
T03444,32.87,5,20.4,0,2,10.6,Not Fraud
T03170,7.61,12,5.5,0,3,35.2,Not Fraud
T04739,85.42,21,5.6,0,2,7,Not Fraud
T00115,39.82,16,132.7,0,3,32.4,Not Fraud
T04177,29.23,14,75.4,0,4,3.4,Not Fraud
T00845,11.27,21,3.1,0,1,8.2,Not Fraud
T00302,24.77,16,34.5,0,2,55,Not Fraud
T04667,55.36,12,35.7,0,3,53.4,Not Fraud
T00118,117.21,4,118.2,0,0,24.9,Not Fraud
T03088,15.12,12,20.8,0,3,35.6,Not Fraud
T00167,24.79,2,8.3,0,4,49.8,Not Fraud
T01853,14.11,21,4.1,0,2,19.8,Not Fraud
T02080,16.92,23,2.8,0,5,9.9,Not Fraud
T02081,8.23,1,14,0,2,13.8,Not Fraud
T01988,32.42,19,18.9,0,2,34.7,Not Fraud
T03772,20.51,3,2.4,0,0,67.7,Fraud
T00800,16.77,17,107.9,1,0,11,Not Fraud
T04474,36.24,12,17.3,0,2,52.5,Not Fraud
T01305,9.84,6,17.5,0,0,21.9,Not Fraud
T02528,10.65,4,1.7,0,3,19.5,Not Fraud
T00368,67.49,14,37.8,0,2,55.4,Not Fraud
T01575,8.26,6,2.6,0,2,5.9,Not Fraud
T03796,128.37,16,409.8,0,2,12.8,Fraud
T03404,13.18,16,12.6,0,1,17.8,Not Fraud
T03500,15.46,1,5.9,0,1,18.8,Not Fraud
T03290,130.32,3,223.1,0,4,24.7,Fraud
T01777,24.62,13,19.4,0,5,49.7,Not Fraud
T01974,62.72,16,2.1,0,1,31.5,Not Fraud
T02847,12.88,10,2.8,1,1,20.7,Not Fraud
T03819,75.78,11,3.3,0,7,27.6,Fraud
T02642,7.84,21,7.4,0,1,26.7,Not Fraud
T01671,38.55,11,1.2,0,2,51.1,Not Fraud
T00257,4.06,3,4.3,0,1,10,Not Fraud
T03245,47.66,23,4,0,2,16,Not Fraud
T01520,56.02,4,5.8,0,3,33.2,Not Fraud
T01559,74.65,4,0.7,0,4,9.7,Not Fraud
T02944,276.86,2,56.7,0,0,17.9,Fraud
T02251,29.57,2,6.5,0,1,19.9,Not Fraud
T03620,68.79,15,19.8,0,5,34.3,Not Fraud
T00813,34.69,3,43.6,1,1,26.5,Not Fraud
T04869,171.73,6,13.4,0,3,35.8,Not Fraud
T00027,50.3,8,1,0,2,37.9,Not Fraud
T01616,24.38,21,42.6,0,2,30.6,Not Fraud
T01510,80.96,1,1.1,0,1,38.7,Not Fraud
T04299,46.23,23,6.3,0,1,18.7,Not Fraud
T03736,30.24,6,15.7,0,5,26,Not Fraud
T04587,80.38,21,1.8,0,0,50.9,Not Fraud
T01453,18.49,2,6.9,0,5,32.7,Not Fraud
T03431,26.84,9,12.5,0,1,37.7,Fraud
T01554,26,20,3.5,0,0,37.7,Not Fraud
T01873,156.2,22,4.5,1,3,66.4,Not Fraud
T00455,12.32,11,19.8,1,1,44.5,Not Fraud
T01345,16.66,5,14.1,0,4,9.6,Not Fraud
T01058,142.79,14,12.8,0,1,17.5,Not Fraud
T04011,233.95,14,0.4,1,0,20.7,Not Fraud
T04525,4.4,9,24.2,0,1,48.4,Not Fraud
T00989,21.06,16,14.3,0,0,28.6,Not Fraud
T04434,15.72,3,15.2,1,3,20.8,Not Fraud
T03632,17.54,11,94.8,0,1,16.7,Not Fraud
T04480,62.9,17,143.1,0,1,25.7,Not Fraud
T03118,167.73,4,3.5,0,2,24.2,Not Fraud
T02032,24.06,9,90.6,0,3,43.5,Not Fraud
T04625,7.1,19,5.9,0,3,27.3,Not Fraud
T03039,60.55,23,3,0,4,17.1,Not Fraud
T02104,64.15,3,7.8,0,0,25.1,Not Fraud
T00817,12.61,4,1.7,0,4,38.3,Fraud
T00653,10.22,15,3.3,1,3,23.8,Not Fraud
T02054,12.68,20,13.3,0,4,17,Not Fraud
T00616,30.02,19,41.6,0,1,10.9,Not Fraud
T00672,123.55,14,0.4,0,5,18.5,Not Fraud
T02008,71.75,5,17.5,0,2,36.3,Not Fraud
T03533,139.8,12,1.7,0,3,5.9,Not Fraud
T00025,11.26,9,0.7,0,2,32.8,Not Fraud
T02093,206.46,20,2.3,0,4,15.8,Not Fraud
T02913,47.05,14,18.4,0,1,4.7,Not Fraud
T04347,466.23,14,26.7,0,1,10.4,Not Fraud
T01601,128.82,17,4.3,0,1,12.7,Not Fraud
T04389,9.11,10,2.9,0,0,22.4,Not Fraud
T00402,118.51,16,5.1,0,3,19.4,Not Fraud
T02321,19.8,15,281.7,0,1,26.3,Fraud
T04653,24.04,19,6.5,0,2,30.9,Not Fraud
T02007,50.82,3,5.9,0,2,27.8,Not Fraud
T00065,34.93,15,2.4,0,2,28.4,Not Fraud
T04583,32.01,0,0.5,0,1,18.1,Not Fraud
T02003,21.97,9,2.2,0,1,43.6,Not Fraud
T04731,5.32,10,21.6,0,3,63.2,Fraud
T02460,11.3,9,2.3,0,6,43.4,Not Fraud
T02276,45.53,18,32.7,1,4,31.4,Fraud
T03562,61.59,7,4.9,1,3,46,Not Fraud
T02686,153.45,9,3.1,0,4,24.6,Not Fraud
T04805,147.08,6,77,0,5,54.2,Fraud
T01134,48.76,21,8.7,0,3,36.3,Fraud
T03612,42.05,9,1.9,0,0,2.5,Not Fraud
T02211,10.44,19,5.6,0,5,2.9,Not Fraud
T03965,84.97,10,10,0,2,20.2,Not Fraud
T01611,26.91,5,3,0,3,7.9,Not Fraud
T04417,350.89,22,117.9,0,1,39.2,Not Fraud
T03811,5.87,10,0.4,0,3,22.3,Not Fraud
T01205,50.01,0,4.5,0,3,28.5,Not Fraud
T01919,99.68,20,9.6,0,2,24.4,Not Fraud
T00430,32.93,0,25.7,0,2,9.2,Not Fraud
T01242,40.83,12,12.3,0,2,35.6,Not Fraud
T04094,20.63,5,5.1,0,1,46.6,Not Fraud
T01923,27.68,3,6.5,1,0,33.5,Not Fraud
T02447,133.25,10,20.3,0,2,17.7,Not Fraud
T04168,29.67,20,10,0,3,36.3,Not Fraud
T02061,154.42,4,1.5,0,3,73,Fraud
T01785,27.99,11,83.9,0,3,18.4,Not Fraud
T03409,46.87,8,6.8,0,5,21.8,Fraud
T04073,30.74,2,16.9,0,4,9.3,Not Fraud
T02391,2.89,2,6.1,0,0,13.4,Not Fraud
T04761,40.37,12,22.8,0,2,4.8,Not Fraud
T03504,252.95,16,1.1,0,0,34.7,Not Fraud
T00968,867.67,5,4,0,3,21.7,Not Fraud
T02359,19.71,4,11.1,0,2,24.2,Not Fraud
T04875,11.24,15,13.7,0,1,32.6,Not Fraud
T00131,7.57,3,61.6,0,0,51.4,Not Fraud
T03131,42.45,23,7.6,0,0,64.3,Not Fraud
T01879,9.02,23,3.9,0,2,16.8,Not Fraud
T01315,16.62,7,13.6,0,1,46.2,Not Fraud
T00171,35.97,13,2.3,0,2,14.5,Fraud
T02727,102.98,6,18.4,0,5,38.8,Not Fraud
T01819,90.08,5,16.3,0,0,8.1,Not Fraud
T00160,145.1,3,52.3,0,5,8.5,Not Fraud
T02269,61.63,0,3.4,0,3,30.9,Not Fraud
T00614,12.76,7,6.8,0,3,12.4,Not Fraud
T04078,22.73,2,226.7,0,3,27.9,Fraud
T02551,27.59,15,8,0,4,29.4,Not Fraud
T03217,24.54,15,1.8,0,2,29.1,Not Fraud
T02380,64.74,15,39.6,0,3,17.1,Not Fraud
T04333,9.43,21,19.8,0,3,19.8,Not Fraud
T01456,31.74,20,8.8,0,1,19.3,Not Fraud
T01472,46.16,10,3.2,0,4,44.4,Not Fraud
T01237,60.34,10,31.4,0,5,16.6,Fraud
T01480,24.7,23,160.8,0,1,14.7,Not Fraud
T03193,124.64,14,2.9,0,2,17.1,Not Fraud
T01971,114.77,0,15.9,0,1,15.3,Not Fraud
T04602,53.23,18,53.6,0,3,29.4,Not Fraud
T02255,18.73,9,42.2,0,2,35.4,Fraud
T03205,59.24,20,6.4,0,3,18.9,Fraud
T02718,5.42,21,9.9,1,2,32,Not Fraud
T03697,107.49,23,14.7,0,4,21.8,Not Fraud
T02016,52.05,23,26.4,0,1,55.2,Fraud
T02035,94.68,6,35.2,0,2,6.4,Not Fraud
T04272,95.81,17,7.6,0,0,23.9,Not Fraud
T02647,7.65,10,2,0,4,23.7,Not Fraud
T01213,8.88,23,6.3,0,1,13.7,Not Fraud
T02809,33.78,8,0.9,0,2,29.5,Not Fraud
T04809,38.69,14,62.1,0,4,15.7,Not Fraud
T04371,81.72,17,27.1,0,2,17.7,Not Fraud
T01403,29.29,20,15.6,0,6,36,Not Fraud
T01548,79.15,12,14.2,1,2,11,Not Fraud
T02089,70.29,12,18.2,0,1,54.6,Not Fraud
T03932,42.71,10,9.1,0,2,21.2,Not Fraud
T04426,25.76,8,4.2,0,3,8.7,Not Fraud
T00758,20.48,13,12.5,0,3,36.5,Not Fraud
T01550,6.97,23,7.2,0,1,17.7,Not Fraud
T04243,15.3,16,4.9,1,4,3.1,Not Fraud
T02999,94.74,1,1.1,0,0,35.6,Not Fraud
T00844,83.45,14,4,0,1,35.5,Not Fraud
T04751,45.25,19,1,0,3,24,Not Fraud
T03985,24.56,1,16.6,0,1,8.9,Not Fraud
T03670,18.64,13,15.4,1,3,18.2,Not Fraud
T02959,119.43,21,30.9,0,2,23.5,Not Fraud
T01216,362.44,7,48.1,0,4,26.2,Not Fraud
T03510,51.15,4,69.3,0,1,16.7,Not Fraud
T01845,47.08,5,27.2,0,1,33.8,Not Fraud
T04438,20.23,20,34.9,0,1,23.7,Not Fraud
T01398,22.03,14,4.4,0,1,51.4,Not Fraud
T03531,42.13,11,30.7,1,4,22.5,Not Fraud
T02169,23.14,23,5.3,0,3,18.8,Not Fraud
T02494,97.73,15,22,0,3,52.1,Not Fraud
T02837,77.54,7,16,0,0,69,Not Fraud
T04563,42.17,0,2.4,0,2,9.2,Not Fraud
T02355,205.89,11,13.7,0,0,22.4,Not Fraud
T01649,33.34,7,13.4,0,2,4.8,Not Fraud
T04349,57.65,2,2.6,0,3,14.7,Not Fraud
T01551,276.31,5,30.9,1,2,26.6,Not Fraud
T04141,30.65,23,7.9,0,4,7,Not Fraud
T00946,49.79,9,7.4,0,2,40.8,Not Fraud
T00803,60.13,15,139.7,0,1,8.8,Not Fraud
